song_name,song_popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,audio_valence,artist_name,playlist
For You,0.43,0.057127548463955256,0.6788247213779129,0.532031304800938,0.6489468405215647,0.5000513294322965,0.6029043689440686,0.03740701381509033,0.5201223186061291,0.36890243902439024,Kenny Segal,Chill Instrumental Beats
KOC,0.32,0.055922727952994494,0.8318135764944276,0.7274357920896255,0.0,0.058310235088799914,0.8146358387232673,0.17109458023379384,0.5033550953705461,0.46443089430894313,Z.TAO,Chinese Hip-Hop Stars
你能看到我,0.46,0.225902821707709,0.878419452887538,0.6472698485865742,0.0,0.2341648701365363,0.8034346888707159,0.08554729011689692,0.486996426183775,0.673780487804878,黄旭 | 艾熱,Chinese Hip-Hop Stars
東岸,0.51,0.2660635054064011,0.894630192502533,0.6532822943493031,0.0,0.3604352735858741,0.7766460981835304,0.21572794899043574,0.45403147929580134,0.714430894308943,BCW,Chinese Hip-Hop Stars
AFTER PARTY,0.39,0.33333265060171047,0.6919959473150962,0.5701101279648872,0.0,0.07114259316291963,0.7529551706192847,0.0330499468650372,0.39616124266459773,0.26727642276422764,SAVAGE.M,Chinese Hip-Hop Stars
枯萎的花,0.25,0.5100396588759559,0.6048632218844985,0.6743258545188541,0.0005436308926780341,0.11097423262498718,0.719252595841697,0.048352816153028694,0.4044767619409206,0.17784552845528454,Steven.YW 史蒂芬,Chinese Hip-Hop Stars
98,0.46,0.1757019670843438,0.9351570415400203,0.4979607788121411,0.0,0.04373267631659994,0.7534755780239387,0.38682252922422955,0.573758449640555,0.8628048780487806,TroutFresh,Chinese Hip-Hop Stars
In the Summer,0.4,0.35240897535858917,0.6666666666666666,0.8697303418075417,2.657973921765296e-06,0.25469664305512785,0.814338463063465,0.11158342189160468,0.7014460337242796,0.9247967479674797,岳佳南k!yo,Chinese Hip-Hop Stars
都市森林,0.24,0.19477829184122247,0.6200607902735562,0.5360396019760906,0.0,0.11610717585463506,0.6596287760513468,0.2646121147715197,0.6770359610099125,0.39227642276422764,Force嘟嘟,Chinese Hip-Hop Stars
I Am The Man,0.52,0.09437658259449222,0.7355623100303951,0.6542843686430913,5.917753259779338e-06,0.10276152345755048,0.7802393874061408,0.21785334750265675,0.32990533101131564,0.18089430894308942,NICKTHEREAL,Chinese Hip-Hop Stars
贫民百万男孩,0.34,0.30120410364275674,0.8074974670719353,0.8847614562143638,0.0,0.23211169284467714,0.868485614452457,0.3198724760892667,0.37146642015863446,0.763211382113821,Tizzy T,Chinese Hip-Hop Stars
Moonlight (feat. 袁婭維) - 中文版,0.49,0.014958830580328507,0.45491388044579534,0.8557013016945076,0.0,0.3604352735858741,0.859341312913538,0.17003188097768332,0.7221254714878795,0.6077235772357723,Will Pan,Chinese Hip-Hop Stars
HUSTLE,0.41,0.2238947875227744,0.7254305977710233,0.8316515186435922,0.0,0.17564931731855046,0.849057071345377,0.11370882040382572,0.660198582028574,0.45934959349593496,Tifa Chen,Chinese Hip-Hop Stars
禁愛令 Antilove,0.38,0.28815188144068177,0.48328267477203646,0.6162055454791419,0.0,0.09352222564418436,0.792580477287934,0.11795961742826781,0.428994131678208,0.2774390243902439,熊仔 | BOWZ 豹子膽,Chinese Hip-Hop Stars
不要上街頭,0.34,0.27208760796120496,0.8166160081053697,0.7865581754231258,0.0,0.35940868493994454,0.8049463484747106,0.09107332624867163,0.4130522701573965,0.9217479674796748,那吾克熱,Chinese Hip-Hop Stars
BINGBIAN病变,0.49,0.7590358978078471,0.6727456940222898,0.4107803152525728,0.0,0.09352222564418436,0.679305132208262,0.0587672688629118,0.4665728505517543,0.4349593495934959,Cubi,Chinese Hip-Hop Stars
中国姑娘,0.4,0.10642478770409985,0.6585612968591692,0.6111951740102011,0.0,0.2136330972179448,0.7796694173915198,0.4218916046758768,0.8255845624344869,0.3953252032520325,Tizzy T,Chinese Hip-Hop Stars
做我的貓,0.44,0.03052109551357171,0.82370820668693,0.5971661338971671,2.0361083249749248e-05,0.037059850118057694,0.7889871880653235,0.049840595111583424,0.445848017893842,0.38109756097560976,滿舒克,Chinese Hip-Hop Stars
不错过,0.36,0.4598388042525906,0.7406281661600811,0.41278446384014905,0.0,0.10789446668719833,0.7793968230367011,0.08767268862911796,0.5766884837279939,0.6626016260162602,寿君超,Chinese Hip-Hop Stars
Loading,0.31,0.09246895011880434,0.7862208713272543,0.9258465022596776,0.0,0.07873934914279847,0.7865090575669714,0.18172157279489906,0.569904010432572,0.44410569105691056,SmashRegz 違法,Chinese Hip-Hop Stars
主角,0.39,0.1636537619747362,0.9047619047619048,0.6663092601685489,0.0,0.08654142285186325,0.7679974227442816,0.3379383634431456,0.39199729281357554,0.4339430894308943,Vinida,Chinese Hip-Hop Stars
原本色彩,0.36,0.16566179615967078,0.7497467071935157,0.8406701872876855,0.0,0.0728877938609999,0.8162961861571629,0.1275239107332625,0.4127675203658003,0.714430894308943,Ice Nova,Chinese Hip-Hop Stars
B.O.,0.59,0.5582324793143865,0.7821681864235056,0.5590873107332177,0.0,0.09146904835232512,0.7442569325700692,0.13177470775770458,0.4129119586658853,0.8069105691056911,ØZI,Chinese Hip-Hop Stars
明天的煩惱,0.4,0.5682726502390595,0.7720364741641338,0.6993777118635576,0.0,0.22800533826095876,0.8031125319059301,0.0707757704569607,0.3302643633572413,0.5436991869918699,A Da,Chinese Hip-Hop Stars
Higher Ground,0.26,0.3795174368552063,0.7142857142857143,0.9418796909602878,0.0,0.07617287752797453,0.8865511857854433,0.1997874601487779,0.5035201677135004,0.20934959349593496,Kafe.Hu,Chinese Hip-Hop Stars
通過驗證,0.4,0.3785134197627391,0.7396149949341438,0.8096058841802531,0.0,0.07206652294425625,0.8231853889425818,0.1795961742826779,0.44964468178179084,0.524390243902439,艾福杰尼,Chinese Hip-Hop Stars
Wanna Be with You,0.4,0.28714786434821443,0.7791286727456941,0.4949545559307767,2.5175526579739216e-05,0.03459603736782672,0.755631551557505,0.06971307120085017,0.4045592981123977,0.2184959349593496,Tizzy T,Chinese Hip-Hop Stars
老派約會之必要-電視影集《雙城故事》插曲,0.36,0.16064171069733427,0.7791286727456941,0.7184171234455322,0.0,0.17975567190226877,0.7758035338140906,0.1795961742826779,0.40454691768667617,0.9136178861788619,RPG,Chinese Hip-Hop Stars
NEXT LEVEL,0.3,0.27208760796120496,0.7993920972644377,0.6653071858747608,5.4663991975927785e-06,0.08500153988296891,0.8103734542661016,0.1849096705632306,0.37993875816076395,0.5223577235772358,Yellow Peace,Chinese Hip-Hop Stars
胡說八道,0.33,0.025300206632741733,0.8865248226950355,0.9448859138416522,0.0,0.4446155425520994,0.8470002230317448,0.14452709883103085,0.516016144075141,0.8953252032520325,8ball,Chinese Hip-Hop Stars
Bitch Better Have My Money,0.77,0.05401509547730662,0.7882472137791287,0.7414648322026595,2.0461384152457373e-06,0.28549430243301505,0.8375585458330236,0.05143464399574921,0.4248549426786289,0.3699186991869919,Rihanna,Clinically Cold
Hot Boy,0.48,0.04216769378619244,0.8703140830800407,0.49996492739971743,1.6048144433299897e-05,0.05102145570269993,0.7716898371868263,0.3687566418703507,0.34657351084112614,0.18902439024390244,Bobby Shmurda,Clinically Cold
I Mean It REMIX,0.54,0.10943683898150176,0.7173252279635258,0.5751204994338279,0.0,0.12534647366800125,0.8142145565385474,0.12646121147715197,0.5776830445942934,0.1290650406504065,G-Eazy,Clinically Cold
Krazy,0.53,0.00039857470536767015,0.889564336372847,0.900794644914974,1.765295887662989e-05,0.22287239503131087,0.7881446236958839,0.15302869287991497,0.5488283990458819,0.28455284552845533,Lil Wayne,Clinically Cold
"Astronaut P*ssy (feat. Skeme, ScHoolboy Q)",0.46,0.26505948831393383,0.7264437689969606,0.822632849999499,0.0,0.05430653936967457,0.7918866007483955,0.255047821466525,0.5115468103896532,0.600609756097561,The Game,Clinically Cold
When I Feel Like It,0.45,0.009828303237820586,0.7548125633232017,0.5630956079083702,0.0,0.21671286315573351,0.7807845761157782,0.08150903294367695,0.47447981577926523,0.20528455284552835,Fabolous,Clinically Cold
Guilty All The Same (feat. Rakim),0.38,0.028814266456377295,0.5734549138804459,0.9699377711863557,0.0004433299899699097,0.2762550046196489,0.8772334151116398,0.048884165781083955,0.4127303790886356,0.6514227642276422,Linkin Park,Clinically Cold
Lookin Ass,0.1,0.11646495862877279,0.851063829787234,0.45787780706061537,2.0561685055165494e-06,0.09044245970639567,0.7836839887988502,0.06397449521785335,0.4705964889112654,0.1910569105691057,Young Money,Clinically Cold
Cold Blooded,0.48,0.573292735701396,0.48632218844984804,0.8396681129938974,0.0,0.1653834308592547,0.8595147820484226,0.332624867162593,0.8291831395108905,0.34451219512195114,Kid Cudi,Clinically Cold
Break The Bank,0.02,0.11144487316643638,0.5329280648429585,0.8096058841802531,4.112337011033099e-06,0.38302022379632483,0.8027655936361608,0.08873538788522849,0.33025198293151975,0.4420731707317073,ScHoolboy Q,Clinically Cold
Millions,0.49,0.049296215142710285,0.6666666666666666,0.7484793522591765,0.0,0.09557540293604352,0.8394171437067877,0.30605738575982994,0.5653232529155903,0.28861788617886175,Pusha T,Clinically Cold
"Good Day (feat. Lil Wayne, Meek Mill)",0.42,0.0027198622231520762,0.8703140830800407,0.6853486717505236,0.0,0.058310235088799914,0.8245731420216589,0.11902231668437822,0.3879447667940475,0.383130081300813,Tyga,Clinically Cold
Pimp Like Me,0.09,0.09849305267360817,0.889564336372847,0.5440561963263957,0.0,0.19104814700749412,0.8462815651872226,0.30180658873538785,0.5611923175331589,0.5548780487804879,D12,Clinically Cold
See No Evil,0.52,0.5712847015164614,0.5268490374873354,0.43483009830348823,0.0,0.1530643671080998,0.7340470349168587,0.30180658873538785,0.4192177221667396,0.07286585365853658,The Game,Clinically Cold
New Slaves,0.21,0.14156538594045548,0.5937183383991894,0.5991702824847434,6.108324974924774e-06,0.08695205831023509,0.8528733923128391,0.0738575982996812,0.5985193010837,0.31808943089430897,Kanye West,Clinically Cold
Rap Nemesis,0.43,0.007880510078434017,0.3839918946301925,0.8627158217510246,0.0,0.2670157068062827,0.8392684558768866,0.3623804463336876,0.3593955050801013,0.5121951219512195,Chris Webby,Clinically Cold
Love Game,0.15,0.36546119756066414,0.7892603850050659,0.943883839547864,0.0,0.6458269171542962,0.8981736178227145,0.1849096705632306,0.43513482283610794,0.7073170731707317,Eminem,Clinically Cold
Oxy Music,0.0,0.18172606963914764,0.8429584599797366,0.744471055084024,0.0025877632898696087,0.05061082024432809,0.8189477857903996,0.25398512221041447,0.5071600128756427,0.7489837398373984,ScHoolboy Q,Clinically Cold
Ready (feat. Future),0.47,0.003282111794933766,0.6707193515704154,0.7755353581914564,0.0,0.22697874961502928,0.881000173469135,0.13390010626992563,0.5783598412004062,0.5711382113821138,B.o.B,Clinically Cold
Superman,0.75,0.015059232289575238,0.8135764944275582,0.7534897237281172,0.0,0.19720767888307156,0.8729462493494907,0.06641870350690755,0.5364768609843263,0.5660569105691058,Eminem,Clinically Cold
Move The Damn Thing feat. Juelz Santana,0.38,0.18473812091654954,0.49240121580547114,0.7865581754231258,4.73420260782347e-06,0.34195667795914175,0.7353852253859688,0.28586609989372996,0.7035630865226685,0.4186991869918699,Lil Wayne,Clinically Cold
10 2 10,0.26,0.15060153977266122,0.6403242147923,0.9088112392652792,0.0,0.20028744482086028,0.8492305404802616,0.10626992561105209,0.47046855784547575,0.2621951219512195,Big Sean,Clinically Cold
"Lay Low - Feat. Master P, Nate Dogg, Butch Cassidy And Tha E",0.55,0.15160555686512853,0.7325227963525835,0.6442636257052098,0.0,0.1920747356534236,0.8416970237652716,0.4782146652497344,0.7821829166632277,0.7550813008130082,Snoop Dogg,Clinically Cold
Bandz A Make Her Dance Remix,0.41,0.06947695870130308,0.9270516717325229,0.8466826330504144,0.0,0.32245149368647985,0.8608034099075658,0.2879914984059512,0.5404014559380648,0.6615853658536585,Juicy J,Clinically Cold
Hate Bein' Sober,0.68,0.004707816066237337,0.8318135764944276,0.468900624292285,0.0,0.13253259418950827,0.7834857383589819,0.05026567481402763,0.5447469853663368,0.32621951219512196,Chief Keef,Clinically Cold
Hold My Liquor,0.2,0.015159633998821968,0.5106382978723404,0.3306143717495215,6.479438314944835e-06,0.10686787804126875,0.7046068445964364,0.03496280552603613,0.440458405896384,0.0399390243902439,Kanye West,Clinically Cold
Started From the Bottom,0.45,0.04266970233242609,0.800405268490375,0.5310292305071498,0.0,0.2608561749307053,0.7880454984759497,0.2093517534537725,0.35616834077534476,0.48678861788617883,Drake,Clinically Cold
We Still In This Bitch (feat. T.I. and Juicy J),0.56,0.013151599813887362,0.7001013171225937,0.7935726954796428,0.0,0.10276152345755048,0.8738383763288975,0.13921360255047824,0.5777985952343614,0.40447154471544705,B.o.B,Clinically Cold
No Love,0.74,0.1194770099061748,0.5288753799392097,0.9328610223161946,0.0,0.169489785442973,0.8895992862984166,0.2709883103081828,0.5343102864830511,0.3353658536585366,Eminem,Clinically Cold
Drop The World,0.66,0.07660548005782095,0.5116514690982776,0.900794644914974,0.0,0.1951545015912123,0.9216167323371248,0.41657810839532416,0.5985605691694385,0.3973577235772358,Lil Wayne,Clinically Cold
Don't Like.1,0.64,0.008251996402646919,0.6767983789260384,0.6282304370045996,0.0,0.13663894877322658,0.8287116199539069,0.21785334750265675,0.5442435147203262,0.6310975609756098,Kanye West,Clinically Cold
Pain,0.42,0.4919673512115444,0.6210739614994935,0.6021765053661078,0.00021965897693069207,0.13663894877322658,0.7211111937154611,0.09256110520722635,0.38049175050966083,0.37601626016260165,Pusha T,Clinically Cold
She Will,0.67,0.00040259077373743895,0.36879432624113473,0.8416722615814736,0.0,0.23621804742839544,0.8410031472257328,0.12646121147715197,0.4132586105860893,0.08506097560975609,Lil Wayne,Clinically Cold
IFHY,0.64,0.2008023943960264,0.364741641337386,0.716412974857956,0.0,0.5842315983985217,0.8075483854979804,0.3613177470775771,0.35490966416031827,0.27845528455284546,"Tyler, The Creator",Clinically Cold
Swimming Pools (Drank) - Extended Version,0.68,0.12349307827604401,0.7254305977710233,0.4849338129928953,2.6980942828485456e-05,0.6078431372549019,0.7687904245037543,0.4293304994686503,0.3059285731972037,0.26422764227642276,Kendrick Lamar,Clinically Cold
Rich As Fuck,0.64,0.039657651055024175,0.6200607902735562,0.5931578367220145,0.0,0.48465249974335284,0.8047480980348426,0.4867162592986184,0.538891044000033,0.8973577235772358,Lil Wayne,Clinically Cold
Enemies,0.37,0.13252923210824977,0.7588652482269505,0.780545729660397,0.0,0.16641001950518428,0.7812306396054817,0.3623804463336876,0.5846490974669648,0.5345528455284553,Tyga,Clinically Cold
It's Nothin - feat. 2 Chainz,0.48,0.07188659972322461,0.8439716312056738,0.7534897237281172,3.049147442326981e-06,0.641720562570578,0.8037816271404853,0.2465462274176407,0.5714350564134731,0.5101626016260162,Wiz Khalifa,Clinically Cold
R.I.P.,0.56,0.02158534339061271,0.8358662613981762,0.48894211016804784,0.0,0.10173493481162098,0.7297598691547097,0.279489904357067,0.4002591635784382,0.4451219512195121,Jeezy,Clinically Cold
HYFR (Hell Ya Fucking Right),0.5,0.12349307827604401,0.44984802431610943,0.6272283627108114,0.0,0.06939739246483934,0.7440339008252175,0.26780021253985126,0.40529387003854433,0.3648373983739837,Drake,Clinically Cold
99 Problems,0.06,0.007850389565659999,0.48834853090172237,0.9559087310733217,0.0,0.04927625500461965,0.9382945505910341,0.40595111583421895,0.36902747629148475,0.5172764227642277,JAY Z,Clinically Cold
If I Can't,0.0,0.23594299263238203,0.9047619047619048,0.6342428827673283,0.0,0.012216404886561956,0.9001065596114292,0.3230605738575983,0.38784985019684876,0.8709349593495935,50 Cent,Clinically Cold
Barbed Wire,0.0,0.015260035708068697,0.6210739614994935,0.8436764101690499,0.0,0.08192177394518017,0.7539712041236092,0.19766206163655686,0.42492922523295834,0.3302845528455285,Kendrick Lamar,Clinically Cold
Ali Bomaye,0.67,0.020380522879651943,0.3829787234042552,0.6913611175132524,0.0,0.39841905348526846,0.8291824647485937,0.4899043570669501,0.3101791860282768,0.22967479674796748,The Game,Clinically Cold
Wtf I Want To,0.36,0.07228820656021152,0.8743667679837892,0.5149960418065396,6.810431293881646e-05,0.07740478390309002,0.6850048323544718,0.1126461211477152,0.5530542510255119,0.4268292682926829,King Chip,Clinically Cold
Illest Motherf**ker Alive,0.0,0.18574213800901684,0.409321175278622,0.6542843686430913,1.5245737211634905e-06,0.5914177189200287,0.8040046588853369,0.1370882040382572,0.5758755024389438,0.28455284552845533,JAY Z,Clinically Cold
That's All She Wrote (feat. Eminem),0.06,0.03293073653549324,0.502532928064843,0.7855561011293377,0.0,0.08438558669541114,0.8746809406983371,0.32518597236981933,0.7016399937272509,0.3628048780487805,T.I.,Clinically Cold
Chain Music,0.43,0.026906633980689418,0.745694022289767,0.8286452957622278,0.0,0.31321219587311366,0.8374098580031224,0.34643995749202977,0.6772051601614408,0.801829268292683,Wale,Clinically Cold
Posted,0.4,0.022990967320066932,0.6646403242147922,0.7294399406772019,0.0,0.11097423262498718,0.8531212053626744,0.21785334750265675,0.29885522330161196,0.08689024390243903,Pac Div,Clinically Cold
No New Friends - SFTB Remix,0.48,0.005270065638019027,0.7092198581560283,0.6753279288126423,0.0,0.6622523354891695,0.8030629692959631,0.15834218916046758,0.5153641083204714,0.22865853658536586,DJ Khaled,Clinically Cold
STFU (feat. Kid Ink),0.0,0.2710835908687376,0.7132725430597772,0.8927780505646689,0.0,0.07740478390309002,0.8038807523604192,0.06833156216790648,0.5365759043900991,0.7479674796747967,Pries,Clinically Cold
Tron Cat,0.53,0.03032029209507825,0.6403242147923,0.6342428827673283,0.0,0.14485165794066318,0.7521869501647956,0.2911795961742826,0.3342714944824569,0.3943089430894308,"Tyler, The Creator",Clinically Cold
I Did It For My Dawgz,0.34,0.10341273642669795,0.4336372847011145,0.8677261932199654,0.0,0.29781336618417,0.8794141699501896,0.33475026567481403,0.4181241178946673,0.7256097560975611,DJ Khaled,Clinically Cold
Fumo Da Solo,0.76,0.06285044589101889,0.7335359675785209,0.6051827282474722,0.0,0.09865516887383224,0.7590018090352638,0.057810839532412325,0.57812873992027,0.5284552845528455,Izi,Cloud Rap
Adieu bientôt,0.72,0.3865455565024775,0.8054711246200609,0.6482719228803624,0.0,0.09044245970639567,0.7719872128466285,0.18065887353878854,0.5778646241715432,0.2540650406504065,Columbine,Cloud Rap
Reflex,0.65,0.13453726629318438,0.701114488348531,0.496958704518353,0.00020762286860581745,0.10173493481162098,0.7810076078606298,0.11477151965993625,0.5572305813022558,0.31402439024390244,SAINt JHN,Cloud Rap
Solitaire,0.56,0.3865455565024775,0.8074974670719353,0.6582926658182436,0.0,0.09968175751976183,0.8185512849106633,0.24229543039319876,0.5446974636634505,0.4369918699186992,Lefa,Cloud Rap
Taga,0.68,0.381525471040141,0.8257345491388044,0.7184171234455322,0.0,0.12124011908428295,0.8379302654077764,0.11902231668437822,0.5710553900246783,0.5050813008130082,Hornet La Frappe,Cloud Rap
Jumanji,0.72,0.28011974470094325,0.801418439716312,0.47290892146743757,0.0,0.08623344625808438,0.7163779644636087,0.2656748140276302,0.3959590290444787,0.6128048780487805,B Young,Cloud Rap
Feu de bois,0.75,0.2570273515741954,0.7993920972644377,0.6332408084735403,1.3139418254764292e-06,0.08222975053895905,0.8053676306594305,0.07800212539851223,0.5698998836239982,0.26626016260162605,Damso,Cloud Rap
Amsterdam,0.43,0.8785139318114563,0.8581560283687943,0.2855210285290551,0.0027883650952858574,0.14895801252438148,0.681213292691993,0.07736450584484592,0.46625508629156726,0.41158536585365857,Green Montana,Cloud Rap
91's,0.78,0.24999923192692428,0.7872340425531915,0.6683134087561251,0.0,0.06765219176675905,0.7417292394617501,0.11370882040382572,0.4252098482159806,0.24695121951219512,PNL,Cloud Rap
Loin,0.6,0.3775094026702718,0.7193515704154002,0.48894211016804784,0.0,0.08849194127912946,0.7073575694496071,0.1891604675876727,0.536720342690184,0.07794715447154472,Still Fresh,Cloud Rap
BlaBla,0.76,0.036746001486869,0.8632218844984803,0.788562324010702,3.420260782347041e-06,0.08407761010163228,0.8028895001610785,0.26354941551540917,0.46209939005769274,0.5325203252032521,Azzi Memo,Cloud Rap
Fusée Ariane,0.61,0.33433666769417764,0.728470111448835,0.6873528203381,0.0002086258776328987,0.09660199158197309,0.7898049711297798,0.08809776833156217,0.39633456862469973,0.43597560975609756,S.Pri Noir,Cloud Rap
wine slow,0.62,0.25903538575913,0.82370820668693,0.7635104666659986,0.35907723169508526,0.12124011908428295,0.8149084330780859,0.05887353878852285,0.3963056809646827,0.6117886178861789,Idaly,Cloud Rap
44 (feat. Yaro),0.63,0.08403520654207898,0.7487335359675786,0.5480644935015482,0.0,0.13253259418950827,0.7629915991376106,0.05249734325185973,0.5364644805586049,0.28252032520325204,Ninho,Cloud Rap
Lové (feat. Gradur),0.58,0.3182723942147009,0.7912867274569402,0.4197989838966661,0.0,0.10173493481162098,0.7197234406363838,0.3230605738575983,0.5274102625475614,0.6128048780487805,Ninho,Cloud Rap
Billets verts,0.75,0.6445779492665745,0.6707193515704154,0.5901516138406501,1.8254764292878636e-06,0.09865516887383224,0.743587837335514,0.07917109458023379,0.6357389876113207,0.39939024390243894,Maes,Cloud Rap
Ça sert,0.16,0.6395578638042381,0.8915906788247214,0.42681350395318307,0.00013941825476429287,0.07268247613181399,0.7032686541273263,0.26780021253985126,0.45832336021261316,0.6808943089430894,Nemir,Cloud Rap
Maintenant,0.55,0.41666606927649663,0.696048632218845,0.5310292305071498,0.004252758274824474,0.08736269376860682,0.7165018709885262,0.05929861849096706,0.46188892282042604,0.14735772357723576,Jok'air,Cloud Rap
Onizuka,0.66,0.3935736761497487,0.6970618034447821,0.5691080536710991,0.00017552657973921766,0.11097423262498718,0.7870790275815924,0.039851222104144525,0.44999133370199484,0.3648373983739837,PNL,Cloud Rap
Battosai,0.44,0.36947726593053337,0.7386018237082068,0.7244295692082612,4.3831494483450356e-05,0.09249563699825479,0.7988253661437811,0.039957492029755584,0.4544235261103178,0.15040650406504064,F430,Cloud Rap
Mwaka Moon - Remix,0.65,0.06515968520369368,0.8034447821681864,0.5520727906767008,1.9859578736208625e-05,0.0864387639872703,0.8092582955418431,0.10733262486716248,0.6396305680964682,0.1636178861788618,Kalash,Cloud Rap
Tu rêves,0.2,0.7499997439756414,0.8611955420466059,0.5981682081909553,0.0,0.16743660815111386,0.7692364879934577,0.11158342189160468,0.5075066647958467,0.5426829268292683,Deen Burbigo,Cloud Rap
Vide,0.58,0.5070276075985539,0.8409321175278622,0.6823424488691592,6.1885656970912745e-06,0.10070834616569141,0.7834113944440314,0.05005313496280553,0.4624625492121922,0.5223577235772358,13 Block,Cloud Rap
Valey,0.13,0.12951718083084784,0.6919959473150962,0.48994418446183596,7.452357071213641e-06,0.10173493481162098,0.7651227913661933,0.04707757704569607,0.495336706311541,0.2804878048780488,Ash Kidd,Cloud Rap
Briquet,0.43,0.23493897553991464,0.844984802431611,0.7865581754231258,0.010230692076228686,0.09968175751976183,0.7770921616732337,0.09086078639744953,0.5697265576638962,0.1951219512195122,Green Montana,Cloud Rap
Rose,0.67,0.44678658205051575,0.8875379939209725,0.44284669265379323,0.0,0.10892105533312801,0.7963720169504126,0.3443145589798087,0.47478107280515686,0.2774390243902439,Ninho,Cloud Rap
A l'Ammoniaque,0.72,0.4176700863689639,0.5906788247213779,0.38071808643892857,0.00022668004012036107,0.08613078739349143,0.7120907987014595,0.045589798087141344,0.5268572701986646,0.15548780487804878,PNL,Cloud Rap
Orion,0.54,0.21787068496797057,0.6869300911854103,0.4438487669475815,0.0,0.07576224206960272,0.7899288776546973,0.03676939426142402,0.45793544020667054,0.09563008130081302,MMZ,Cloud Rap
Chronomètre,0.38,0.4608428213450579,0.6646403242147922,0.38773260649544544,0.0,0.07761010163227595,0.7603399995043739,0.04495217853347502,0.5073457192614663,0.23577235772357713,USKY,Cloud Rap
Flashé,0.41,0.8534135044997737,0.8429584599797366,0.5280230076257854,0.002958876629889669,0.09146904835232512,0.7631650682724952,0.03953241232731137,0.5133749865878722,0.44410569105691056,Dinos,Cloud Rap
Paradies,0.7,0.3534129924510565,0.7629179331306991,0.4849338129928953,6.128385155466399e-06,0.12945282825171955,0.7681708918791663,0.12008501594048886,0.5612418392360452,0.24491869918699186,Ufo361,Cloud Rap
Cobra,0.52,0.08122395868317053,0.8763931104356636,0.7915685468920665,5.205616850551655e-05,0.12124011908428295,0.8256883007459173,0.2752391073326249,0.5490636271345917,0.16056910569105692,OBOY,Cloud Rap
Rivière & océan,0.44,0.8293170942805583,0.5825734549138805,0.40075957231469145,0.00029488465396188565,0.10070834616569141,0.7151884618243997,0.2295430393198725,0.3484181942736404,0.5203252032520326,Lonepsi,Cloud Rap
Moonlight,0.68,0.07299101852493865,0.7061803444782169,0.7144088262703797,0.0,0.22697874961502928,0.7656431987708473,0.2444208289054198,0.5700979704355434,0.584349593495935,Lil Xan,Cloud Rap
Sonnenbrille,0.74,0.3755013684853372,0.790273556231003,0.6602968144058201,0.0,0.08541217534134073,0.8256387381359502,0.20616365568544093,0.660569994800221,0.5172764227642277,Loredana,Cloud Rap
Naha,0.65,0.23192692426251282,0.6170212765957447,0.5170001903941158,3.630892678034103e-05,0.0675495329021661,0.7734493098406562,0.04792773645058449,0.4989889318994049,0.07733739837398375,PNL,Cloud Rap
Hoop,0.52,0.6827305987803322,0.7152988855116514,0.4498612127103103,0.4132397191574724,0.12431988502207167,0.7795455108666022,0.2752391073326249,0.7761990442311342,0.5071138211382114,Hef,Cloud Rap
"Know Better (feat. Miloh Smith, Sean Leon & Julian Thomas)",0.45,0.2248988046152416,0.8459979736575481,0.624222139829447,9.62888665997994e-06,0.12842623960578986,0.8121824895298987,0.17747077577045686,0.49545225695160905,0.6199186991869918,Junia-T,Cloud Rap
VVS,0.65,0.24196709518718584,0.7497467071935157,0.8146162556491939,0.005867602808425276,0.1099476439790576,0.8422669937798924,0.08055260361317748,0.6191946120387259,0.1676829268292683,Ufo361,Cloud Rap
The Conversation,0.46,0.1425694030329228,0.6818642350557244,0.4368342468910645,0.0,0.16333025356739558,0.7034669045671945,0.16578108395324123,0.34238892694723466,0.16565040650406504,Cero Ismael,Cloud Rap
STONE COLD,0.43,0.030119488676584788,0.9290780141843972,0.5089835960438107,0.011735205616850552,0.09968175751976183,0.7902758159244666,0.0787460148777896,0.5777366931057536,0.600609756097561,Dwn2earth,Cloud Rap
40K,0.7,0.10642478770409985,0.7558257345491388,0.5871453909592858,2.9989969909729185e-05,0.17975567190226877,0.7582088072757911,0.18065887353878854,0.5570861430021707,0.2063008130081301,Ufo361,Cloud Rap
Russian Spies,0.5,0.13453726629318438,0.7689969604863222,0.35867245197558945,0.0,0.09003182424802382,0.7120907987014595,0.056004250797024445,0.4579932155267046,0.25,Ares,Cloud Rap
Abu Debe,0.58,0.13453726629318438,0.7274569402228976,0.5701101279648872,0.0,0.1140539985627759,0.8164200926820806,0.05579171094580234,0.4943008773595028,0.16158536585365854,Jamaika,Cloud Rap
Phone Sex,0.4,0.16064171069733427,0.7608915906788246,0.5741184251400399,0.00013139418254764295,0.10070834616569141,0.7607117190791267,0.18278427205100956,0.6483133733358644,0.6392276422764228,Tads Thots,Cloud Rap
Casanova,0.8,0.09748903558114086,0.7183383991894631,0.5881474652530738,0.0,0.10789446668719833,0.8501722300696355,0.07662061636556855,0.5941407571868371,0.19817073170731708,Summer Cem,Cloud Rap
Seul but,0.38,0.05110344590915144,0.5653495440729482,0.539045824857455,0.0,0.12431988502207167,0.7511709166604713,0.36663124335812963,0.31878358190476974,0.4796747967479675,Cinco,Cloud Rap
